CustomerID,ObservationItems,ObservationDistinctItems,ObservationMaxItem,BasketNum,SumExp,AvgExp
13099.0,1,1,1,1,207.35999999999999,207.35999999999999
13101.0,8,8,8,1,101.18999999999998,101.18999999999998
13102.0,310,141,31,27,6336.29,234.6774074074074
13103.0,8,8,8,1,243.94,243.94
13104.0,20,14,9,6,1098.48,183.08
13106.0,2,1,1,2,59.5,29.75
13107.0,60,54,21,5,1524.0700000000002,304.814
13108.0,10,10,10,1,350.05999999999995,350.05999999999995
13109.0,50,41,24,5,766.84,153.368
13110.0,146,109,32,8,1452.87,181.60875
13115.0,132,92,55,14,2205.63,157.54500000000002
13116.0,31,30,30,2,485.19000000000005,242.59500000000003
13117.0,76,66,15,8,984.91,123.11375
13118.0,82,68,30,7,1125.0,160.71428571428572
13120.0,1,1,1,1,30.599999999999998,30.599999999999998
13121.0,53,50,50,2,254.7299999999999,127.36499999999995
13122.0,55,54,54,2,922.3900000000002,461.1950000000001
13124.0,235,185,89,3,3866.330000000001,1288.7766666666669
13126.0,142,124,30,10,2056.29,205.629
13127.0,15,15,15,1,259.16999999999996,259.16999999999996
13130.0,2,2,2,1,64.0,64.0
13131.0,46,30,17,4,1039.3,259.825
13132.0,3,3,3,1,77.3,77.3
13133.0,7,7,4,2,109.8,54.9
13134.0,105,94,52,7,1740.6299999999999,248.66142857142856
13136.0,139,97,37,11,2545.3799999999997,231.3981818181818
13138.0,63,31,14,6,962.3900000000001,160.39833333333334
13139.0,174,132,73,8,5055.790000000001,631.9737500000001
13140.0,46,40,16,3,423.71999999999997,141.23999999999998
13141.0,136,113,46,6,2385.8,397.6333333333334
13142.0,23,23,23,1,307.0899999999999,307.0899999999999
13144.0,3,3,3,1,110.94999999999999,110.94999999999999
13145.0,7,5,3,5,614.77,122.954
13146.0,17,16,17,1,228.91,228.91
13147.0,4,1,1,4,712.8000000000001,178.20000000000002
13148.0,347,238,65,17,3348.48,196.96941176470588
13149.0,86,76,30,4,1676.06,419.015
13151.0,75,73,74,2,1250.3700000000003,625.1850000000002
13153.0,15,15,15,1,486.22,486.22
13154.0,1,1,1,1,-611.86,-611.86
13155.0,85,67,52,4,971.7599999999998,242.93999999999994
13157.0,89,69,44,5,1721.5699999999997,344.31399999999996
13158.0,79,59,23,4,1201.06,300.265
13159.0,122,114,43,5,1379.75,275.95
13160.0,4,4,4,1,91.8,91.8
13161.0,8,8,8,1,112.75,112.75
13162.0,82,74,37,5,1644.99,328.998
13165.0,42,40,29,2,1021.4799999999999,510.73999999999995
13166.0,42,39,41,2,414.69999999999993,207.34999999999997
13167.0,65,51,23,4,791.33,197.8325
13168.0,133,102,76,5,1310.1399999999999,262.02799999999996
13169.0,13,11,7,2,712.8799999999999,356.43999999999994
13170.0,32,29,32,1,116.01000000000002,116.01000000000002
13171.0,48,37,23,5,426.80999999999995,85.362
13173.0,43,41,23,2,353.65,176.825
13176.0,72,66,72,1,492.8400000000001,492.8400000000001
13177.0,17,17,17,1,282.45,282.45
13178.0,265,95,35,11,5725.469999999999,520.4972727272726
13182.0,11,11,11,1,121.17999999999999,121.17999999999999
13183.0,94,51,20,9,3957.7800000000007,439.7533333333334
13184.0,183,138,38,12,1648.79,137.39916666666667
13185.0,1,1,1,1,71.4,71.4
13186.0,84,69,51,5,1539.6899999999998,307.938
13187.0,37,37,37,1,236.01999999999995,236.01999999999995
13188.0,2,2,2,1,114.60000000000001,114.60000000000001
13189.0,29,29,18,2,260.68,130.34
13192.0,63,57,33,2,911.94,455.97
13193.0,29,22,29,1,117.88000000000001,117.88000000000001
13194.0,3,3,3,1,60.7,60.7
13196.0,110,97,63,4,1797.7800000000007,449.44500000000016
13198.0,229,200,67,8,3384.0900000000006,423.0112500000001
13200.0,46,42,21,4,870.0900000000001,217.52250000000004
13203.0,57,56,25,4,869.46,217.365
13207.0,8,7,5,2,250.26000000000005,125.13000000000002
13208.0,150,124,36,7,1205.9,172.27142857142857
13210.0,22,22,22,1,353.47999999999996,353.47999999999996
13211.0,56,45,44,3,1197.42,399.14000000000004
13212.0,143,128,86,4,780.5799999999998,195.14499999999995
13213.0,92,82,39,6,1518.4299999999998,253.07166666666663
13216.0,5,5,5,1,333.74,333.74
13217.0,7,3,2,5,133.62,26.724
13218.0,5,5,5,1,62.64,62.64
13220.0,21,18,15,4,819.29,204.8225
13221.0,66,62,35,2,847.4100000000002,423.7050000000001
13223.0,5,5,4,2,163.20000000000002,81.60000000000001
13224.0,109,101,66,3,2150.850000000001,716.9500000000003
13225.0,34,23,8,8,6083.04,760.38
13226.0,16,16,16,1,108.21000000000001,108.21000000000001
13227.0,9,9,9,1,257.7,257.7
13228.0,2,2,2,1,358.0,358.0
13229.0,10,10,10,1,160.95,160.95
13232.0,207,147,60,7,1357.6,193.94285714285712
13233.0,43,43,26,2,605.12,302.56
13235.0,59,54,58,2,101.16999999999973,50.584999999999866
13236.0,39,34,21,3,727.2699999999999,242.4233333333333
13238.0,32,20,14,5,680.83,136.166
13239.0,22,22,22,1,329.56,329.56
13240.0,67,59,23,4,663.6499999999999,165.91249999999997
13242.0,13,12,8,3,270.4,90.13333333333333
13243.0,58,56,58,1,600.07,600.07
13244.0,27,27,27,1,121.74000000000001,121.74000000000001
13245.0,16,16,16,1,430.5,430.5
13246.0,143,110,36,7,1922.1,274.5857142857143
13247.0,25,18,14,4,501.11999999999995,125.27999999999999
13248.0,26,25,21,2,465.67999999999995,232.83999999999997
13249.0,23,21,19,3,711.4100000000001,237.13666666666668
13253.0,36,35,20,2,1030.4,515.2
13255.0,14,13,7,3,390.65999999999997,130.22
13256.0,1,1,1,1,0.0,0.0
13258.0,38,28,19,3,698.58,232.86
13259.0,87,77,87,1,292.3199999999999,292.3199999999999
13260.0,8,8,8,1,557.6200000000001,557.6200000000001
13261.0,9,8,8,2,944.1,472.05
13262.0,11,11,11,1,200.29000000000002,200.29000000000002
13265.0,91,66,28,5,2107.66,421.532
13266.0,202,83,20,19,3717.6700000000005,195.66684210526319
13267.0,224,88,20,27,4404.440000000001,163.12740740740745
13268.0,447,257,96,15,3167.64,211.176
13269.0,320,178,95,17,5315.92,312.7011764705882
13270.0,1,1,1,1,590.0,590.0
13271.0,101,79,96,2,178.2599999999999,89.12999999999995
13272.0,15,15,8,2,276.56,138.28
13273.0,16,16,16,1,138.97999999999996,138.97999999999996
13276.0,30,30,23,2,590.9300000000001,295.46500000000003
13277.0,8,5,3,4,258.4,64.6
13278.0,46,46,46,1,542.73,542.73
13279.0,11,9,9,2,126.3,63.15
13280.0,85,67,41,3,814.86,271.62
13282.0,40,30,15,6,1047.8400000000001,174.64000000000001
13283.0,7,7,5,2,93.66,46.83
13284.0,14,13,13,2,196.15,98.075
13285.0,187,157,55,4,2709.1199999999994,677.2799999999999
13291.0,42,41,42,1,361.10999999999996,361.10999999999996
13292.0,31,29,17,2,578.94,289.47
13294.0,54,48,32,2,873.74,436.87
13295.0,11,11,10,2,197.95,98.975
13296.0,5,5,5,1,87.4,87.4
13297.0,59,52,38,4,2089.8500000000004,522.4625000000001
13298.0,2,2,2,1,360.0,360.0
13299.0,5,5,5,1,142.5,142.5
13300.0,22,20,20,2,365.29,182.645
13301.0,81,75,24,4,618.0899999999999,154.52249999999998
13302.0,1,1,1,1,63.75,63.75
13304.0,21,21,21,1,300.4199999999999,300.4199999999999
13305.0,81,50,14,10,2000.8600000000001,200.086
13307.0,1,1,1,1,15.0,15.0
13308.0,57,49,26,4,1367.6100000000001,341.90250000000003
13309.0,107,82,34,5,1456.79,291.358
13310.0,77,65,27,6,1083.6300000000003,180.60500000000005
13311.0,26,25,24,2,598.57,299.285
13313.0,78,47,17,5,1555.32,311.06399999999996
13314.0,75,55,40,4,578.6600000000003,144.66500000000008
13316.0,88,67,38,5,5815.49,1163.098
13317.0,135,101,56,9,2140.0699999999997,237.78555555555553
13318.0,20,14,13,3,640.76,213.58666666666667
13320.0,110,77,36,6,1491.6999999999998,248.61666666666665
13321.0,11,10,9,2,567.3599999999999,283.67999999999995
13322.0,25,25,25,1,199.48,199.48
13323.0,21,6,5,5,787.8499999999999,157.57
13324.0,77,25,18,12,7072.799999999999,589.4
13325.0,12,12,12,1,675.3,675.3
13327.0,109,74,21,9,3617.5700000000006,401.9522222222223
13328.0,17,17,17,1,1308.48,1308.48
13329.0,19,16,10,4,740.3999999999999,185.09999999999997
13330.0,53,37,26,3,1140.93,380.31
13332.0,21,21,21,1,350.9,350.9
13336.0,51,51,51,1,795.12,795.12
13338.0,24,19,19,3,431.82,143.94
13339.0,54,54,54,1,860.1200000000002,860.1200000000002
13341.0,42,42,42,1,775.8499999999999,775.8499999999999
13343.0,22,19,19,2,303.93,151.965
13344.0,119,115,68,3,2543.7200000000003,847.9066666666668
13345.0,22,20,20,2,377.6000000000001,188.80000000000004
13347.0,8,8,8,1,341.36,341.36
13348.0,14,14,14,1,233.76,233.76
13349.0,16,16,16,1,247.31999999999996,247.31999999999996
13350.0,43,36,32,3,910.7199999999999,303.5733333333333
13351.0,16,16,16,1,373.94,373.94
13352.0,27,24,24,2,389.2800000000001,194.64000000000004
13354.0,51,51,51,1,743.5300000000003,743.5300000000003
13355.0,32,32,32,1,674.7,674.7
13356.0,42,42,42,1,768.2400000000001,768.2400000000001
13357.0,90,85,90,1,609.9500000000002,609.9500000000002
13358.0,29,29,29,1,439.03000000000003,439.03000000000003
13359.0,24,23,23,2,431.25999999999993,215.62999999999997
13362.0,169,128,52,5,3085.4900000000007,617.0980000000002
13363.0,60,47,39,2,992.5,496.25
13364.0,20,10,10,2,0.0,0.0
13365.0,132,122,89,3,2191.22,730.4066666666666
13366.0,1,1,1,1,56.160000000000004,56.160000000000004
13368.0,29,29,28,2,623.4,311.7
13369.0,19,14,14,2,263.75,131.875
13370.0,44,39,39,2,721.3200000000004,360.6600000000002
13372.0,23,23,23,1,378.64,378.64
13373.0,158,135,56,3,3312.250000000001,1104.0833333333337
13375.0,38,37,37,2,772.8999999999997,386.4499999999999
13376.0,53,45,21,3,1019.76,339.92
13379.0,97,85,45,3,572.5600000000001,190.85333333333335
13381.0,173,77,34,7,3626.81,518.1157142857143
13382.0,15,15,15,1,222.99,222.99
13384.0,155,123,54,9,4122.280000000001,458.03111111111116
13385.0,35,35,35,1,534.5700000000002,534.5700000000002
13388.0,36,35,31,3,627.15,209.04999999999998
13389.0,51,50,20,3,797.96,265.9866666666667
13390.0,13,13,13,1,544.0799999999999,544.0799999999999
13391.0,1,1,1,1,59.8,59.8
13394.0,164,126,25,10,2312.7999999999993,231.27999999999992
13395.0,21,21,21,1,307.72,307.72
13396.0,47,42,28,4,1325.29,331.3225
13397.0,39,28,12,6,1539.18,256.53000000000003
13398.0,26,26,26,1,457.3400000000001,457.3400000000001
13402.0,39,32,22,2,621.23,310.615
13403.0,3,3,3,1,75.0,75.0
13404.0,11,11,9,2,252.48999999999998,126.24499999999999
13405.0,27,25,19,3,572.451,190.817
13410.0,30,15,8,7,988.91,141.27285714285713
13411.0,18,17,18,1,213.55000000000004,213.55000000000004
13414.0,24,23,20,3,1390.5,463.5
13416.0,19,11,11,2,712.5,356.25
13417.0,28,26,18,2,640.83,320.415
13418.0,314,223,46,23,5845.4400000000005,254.1495652173913
13419.0,16,16,16,1,221.05999999999995,221.05999999999995
13420.0,10,8,4,4,140.35,35.0875
13421.0,105,89,64,3,1848.98,616.3266666666667
13425.0,78,66,27,3,1624.2099999999996,541.4033333333332
13426.0,159,104,28,12,3550.7000000000003,295.8916666666667
13427.0,29,25,14,3,582.6,194.20000000000002
13428.0,74,70,74,1,218.46999999999994,218.46999999999994
13429.0,67,55,24,4,1006.8,251.7
13430.0,54,49,29,4,648.69,162.1725
13431.0,46,44,36,2,1269.1,634.55
13434.0,10,9,5,2,534.2400000000001,267.12000000000006
13435.0,103,68,21,9,3794.4900000000002,421.61
13436.0,12,12,12,1,196.88999999999996,196.88999999999996
13437.0,167,143,80,7,3408.0600000000004,486.8657142857143
13439.0,54,54,54,1,283.71,283.71
13441.0,13,13,13,1,296.64000000000004,296.64000000000004
13447.0,62,55,22,4,1104.2299999999998,276.05749999999995
13448.0,199,137,91,10,3465.67,346.567
13449.0,19,19,19,1,291.88,291.88
13450.0,71,32,19,6,2043.7199999999998,340.61999999999995
13451.0,444,315,121,6,2916.4500000000007,486.0750000000001
13452.0,2,1,1,2,590.0,295.0
13453.0,17,16,9,2,356.97999999999996,178.48999999999998
13455.0,53,42,30,4,1007.3499999999999,251.83749999999998
13456.0,65,43,23,7,1737.8200000000002,248.26000000000002
13458.0,394,242,53,22,9537.919999999998,433.5418181818181
13460.0,17,16,11,2,183.44,91.72
13461.0,27,14,12,3,1445.0,481.6666666666667
13462.0,10,9,9,2,143.25,71.625
13464.0,41,41,41,1,674.6800000000002,674.6800000000002
13466.0,18,17,17,2,297.95000000000005,148.97500000000002
13467.0,99,89,79,2,1083.7099999999998,541.8549999999999
13470.0,10,7,7,2,165.0,82.5
13473.0,22,21,12,3,417.53999999999996,139.17999999999998
13474.0,64,59,64,1,229.58999999999997,229.58999999999997
13475.0,86,64,32,4,1431.7799999999997,357.94499999999994
13476.0,61,56,29,4,1092.77,273.1925
13477.0,81,57,26,8,1441.53,180.19125
13479.0,16,14,8,3,291.00000000000006,97.00000000000001
13481.0,112,98,43,8,1776.81,222.10125
13482.0,11,11,11,1,184.64,184.64
13483.0,10,10,10,1,140.34000000000003,140.34000000000003
13484.0,8,8,8,1,313.79999999999995,313.79999999999995
13485.0,23,23,23,1,454.24,454.24
13486.0,69,69,37,3,1122.41,374.1366666666667
13487.0,34,26,13,3,575.4,191.79999999999998
13488.0,427,272,71,17,8910.609999999997,524.1535294117646
13489.0,14,11,6,4,449.52000000000004,112.38000000000001
13491.0,86,73,13,10,1215.8200000000002,121.58200000000002
13492.0,50,38,22,3,1269.8399999999997,423.2799999999999
13493.0,8,6,4,2,618.63,309.315
13494.0,18,18,18,1,316.26,316.26
13495.0,52,34,15,6,1990.1200000000001,331.68666666666667
13496.0,36,28,26,3,617.9300000000001,205.9766666666667
13497.0,20,19,10,3,321.05,107.01666666666667
13499.0,45,31,12,7,1146.9599999999998,163.85142857142856
13500.0,67,60,27,4,1136.77,284.1925
13501.0,53,52,52,2,1310.4699999999998,655.2349999999999
13502.0,18,17,9,3,292.0,97.33333333333333
13503.0,17,17,17,1,216.84999999999997,216.84999999999997
13504.0,22,22,22,1,295.93,295.93
13505.0,227,182,92,8,4282.88,535.36
13506.0,29,26,17,3,452.82,150.94
13507.0,162,146,82,4,2479.16,619.79
13508.0,12,12,12,1,110.97,110.97
13509.0,44,27,15,7,979.72,139.96
13510.0,117,86,38,5,1785.1599999999999,357.032
13512.0,15,15,15,1,251.20999999999998,251.20999999999998
13513.0,10,10,10,1,205.09999999999997,205.09999999999997
13514.0,4,4,4,1,152.20000000000002,152.20000000000002
13515.0,59,50,24,4,891.1200000000001,222.78000000000003
13516.0,44,43,31,3,1389.4099999999999,463.1366666666666
13517.0,143,125,76,5,2109.07,421.814
13518.0,38,36,38,1,659.4399999999998,659.4399999999998
13519.0,9,8,8,2,110.8,55.4
13520.0,95,49,25,8,3487.7500000000005,435.96875000000006
13522.0,5,5,5,1,125.80000000000001,125.80000000000001
13523.0,177,157,66,6,3755.3799999999997,625.8966666666666
13524.0,27,17,9,5,680.1800000000001,136.036
13525.0,6,5,4,2,628.78,314.39
13527.0,224,153,52,8,2263.7599999999998,282.96999999999997
13529.0,15,15,8,2,307.76,153.88
13531.0,22,17,15,2,483.80000000000007,241.90000000000003
13532.0,66,66,66,1,210.30999999999983,210.30999999999983
13533.0,76,61,40,3,270.79,90.26333333333334
13536.0,179,91,40,7,3448.29,492.61285714285714
13538.0,25,10,5,7,1280.85,182.97857142857143
13539.0,38,36,16,4,605.8399999999999,151.45999999999998
13544.0,87,76,49,2,291.4100000000001,145.70500000000004
13546.0,98,72,38,3,626.99,208.99666666666667
13548.0,124,114,63,2,682.4099999999999,341.2049999999999
13549.0,52,37,11,8,916.1199999999999,114.51499999999999
13551.0,4,4,4,1,91.80000000000001,91.80000000000001
13552.0,121,82,15,16,3539.5300000000007,221.22062500000004
13555.0,136,128,58,4,4149.28,1037.32
13557.0,34,31,18,2,584.06,292.03
13558.0,175,123,59,4,605.06,151.265
13560.0,33,32,33,1,174.37000000000003,174.37000000000003
13561.0,14,14,14,1,141.86,141.86
13562.0,82,50,29,3,1799.33,599.7766666666666
13563.0,49,49,39,2,777.53,388.765
13564.0,85,68,41,5,647.7399999999997,129.54799999999994
13565.0,38,35,25,2,240.22000000000003,120.11000000000001
13566.0,176,134,113,2,874.7099999999999,437.35499999999996
13568.0,44,41,44,1,192.85000000000005,192.85000000000005
13569.0,85,73,61,2,373.75,186.875
13570.0,27,27,27,1,239.49000000000004,239.49000000000004
13571.0,341,157,46,12,2092.3199999999997,174.35999999999999
13572.0,33,32,33,1,1384.25,1384.25
13573.0,26,24,23,2,294.4,147.2
13575.0,46,41,16,5,732.0699999999999,146.414
13576.0,130,78,19,20,6703.3,335.165
13577.0,85,61,26,5,1658.3,331.65999999999997
13579.0,23,19,14,2,467.03999999999996,233.51999999999998
13581.0,10,10,10,1,117.99999999999999,117.99999999999999
13583.0,53,53,53,1,781.0300000000002,781.0300000000002
13584.0,24,24,24,1,142.40000000000003,142.40000000000003
13587.0,11,8,8,3,347.0,115.66666666666667
13588.0,180,132,38,13,2445.1200000000003,188.08615384615388
13589.0,21,21,12,2,379.65,189.825
13590.0,89,70,21,7,1976.1199999999997,282.3028571428571
13591.0,58,56,23,3,1117.1299999999997,372.37666666666655
13592.0,16,15,6,4,247.96000000000004,61.99000000000001
13593.0,129,77,39,6,1990.28,331.7133333333333
13594.0,26,26,26,1,396.96999999999997,396.96999999999997
13598.0,41,33,40,2,167.4200000000001,83.71000000000005
13599.0,264,172,58,33,5030.600000000001,152.4424242424243
13600.0,19,19,19,1,219.51999999999998,219.51999999999998
13601.0,99,90,57,2,693.3199999999999,346.65999999999997
13602.0,23,23,23,1,428.88999999999993,428.88999999999993
13603.0,27,27,27,1,164.34,164.34
13606.0,43,40,37,3,280.53999999999996,93.51333333333332
13607.0,98,93,98,1,678.0099999999996,678.0099999999996
13610.0,228,165,43,9,1115.43,123.93666666666667
13611.0,76,67,42,4,1158.2,289.55
13614.0,201,171,94,4,1610.46,402.615
13615.0,24,23,23,2,399.9900000000001,199.99500000000006
13617.0,44,31,16,3,544.1800000000001,181.39333333333335
13618.0,13,13,13,1,177.34000000000003,177.34000000000003
13621.0,19,19,19,1,213.85,213.85
13623.0,86,78,24,7,672.44,96.06285714285715
13626.0,19,19,19,1,257.22999999999996,257.22999999999996
13627.0,94,84,23,7,1624.02,232.00285714285715
13629.0,59,28,20,11,7792.360000000001,708.3963636363637
13630.0,80,51,32,11,1995.68,181.42545454545456
13631.0,12,6,1,12,3021.77,251.81416666666667
13632.0,147,121,44,6,2117.02,352.83666666666664
13634.0,188,156,63,5,1575.1599999999996,315.0319999999999
13635.0,62,62,62,1,1071.0300000000002,1071.0300000000002
13636.0,64,57,22,6,941.6200000000001,156.9366666666667
13637.0,101,79,64,3,810.4999999999999,270.16666666666663
13638.0,8,8,8,1,122.64000000000001,122.64000000000001
13639.0,40,39,40,1,1033.3400000000001,1033.3400000000001
13642.0,66,57,66,1,354.7999999999999,354.7999999999999
13643.0,28,24,14,3,519.44,173.14666666666668
13644.0,148,144,48,5,2597.520000000001,519.5040000000001
13645.0,5,5,5,1,252.1,252.1
13647.0,80,65,27,5,1670.22,334.044
13649.0,23,23,15,2,346.6,173.3
13650.0,98,79,24,7,1809.34,258.47714285714284
13651.0,6,6,5,2,94.2,47.1
13652.0,63,48,25,3,1095.08,365.02666666666664
13654.0,166,157,53,6,2707.3299999999995,451.2216666666666
13655.0,56,52,35,2,932.97,466.485
13656.0,49,49,31,2,379.6500000000001,189.82500000000005
13657.0,16,16,9,2,382.14,191.07
13658.0,112,91,43,7,2421.4700000000003,345.92428571428576
13659.0,108,93,62,3,1550.8500000000001,516.95
13662.0,58,50,18,7,879.0800000000003,125.58285714285718
13663.0,13,13,13,1,189.47,189.47
13666.0,12,12,7,3,84.65,28.21666666666667
13667.0,87,82,87,1,305.0199999999998,305.0199999999998
13668.0,501,286,47,29,6216.070000000001,214.34724137931036
13669.0,9,9,6,2,218.54999999999998,109.27499999999999
13670.0,25,25,25,1,349.70000000000016,349.70000000000016
13672.0,16,5,3,6,-71.45999999999998,-11.909999999999997
13673.0,65,47,41,2,396.91999999999996,198.45999999999998
13675.0,25,25,15,2,486.82,243.41
13678.0,16,16,16,1,232.60000000000005,232.60000000000005
13680.0,216,164,63,5,2202.3099999999995,440.4619999999999
13681.0,57,37,20,4,827.83,206.9575
13682.0,3,3,3,1,59.5,59.5
13684.0,31,29,30,2,64.23000000000002,32.11500000000001
13685.0,39,29,13,7,3119.4400000000005,445.6342857142858
13686.0,8,8,8,1,72.0,72.0
13689.0,6,6,6,1,910.0,910.0
13690.0,9,9,9,1,172.25,172.25
13692.0,55,49,31,5,1466.8700000000006,293.37400000000014
13693.0,4,4,3,2,-32.0,-16.0
13695.0,90,46,15,15,2504.13,166.942
13697.0,12,12,12,1,151.3,151.3
13699.0,14,14,14,1,308.58,308.58
13700.0,197,139,58,10,2265.1200000000003,226.51200000000003
13703.0,1,1,1,1,99.5,99.5
13704.0,135,111,22,10,2295.3099999999995,229.53099999999995
13705.0,28,25,11,3,711.86,237.28666666666666
13706.0,20,20,20,1,330.78999999999996,330.78999999999996
13707.0,48,48,32,2,806.4099999999999,403.2049999999999
13708.0,51,49,51,1,296.87999999999994,296.87999999999994
13709.0,346,244,46,17,6249.110000000001,367.59470588235297
13710.0,8,8,8,1,180.48000000000002,180.48000000000002
13711.0,13,11,9,2,252.06,126.03
13712.0,10,10,10,1,228.83999999999997,228.83999999999997
13715.0,108,89,52,8,1053.94,131.7425
13716.0,21,21,21,1,138.28,138.28
13717.0,103,92,21,7,1432.26,204.60857142857142
13718.0,12,9,7,2,306.55,153.275
13719.0,60,56,20,5,1041.68,208.336
13720.0,43,42,17,4,799.9000000000001,199.97500000000002
13721.0,28,28,28,1,524.14,524.14
13722.0,86,75,46,4,2369.1600000000008,592.2900000000002
13723.0,6,6,6,1,199.85000000000002,199.85000000000002
13725.0,118,97,41,11,1809.8099999999997,164.5281818181818
13726.0,42,39,23,2,1079.6599999999999,539.8299999999999
13727.0,20,19,14,2,333.48,166.74
13728.0,63,38,13,6,1016.1400000000001,169.35666666666668
13730.0,43,38,22,2,752.6000000000001,376.30000000000007
13731.0,38,36,20,2,610.5899999999999,305.29499999999996
13732.0,33,33,33,1,491.86,491.86
13735.0,208,161,69,8,2766.1800000000003,345.77250000000004
13736.0,194,167,115,3,723.9999999999999,241.3333333333333
